133540,454685.5,136570,457715.5,89,89
132820,453898,135850,456928,89,89
133410,452499,136440,455529,89,89
134713,454183,137743,457213,89,89
136407.5,451473,139437.5,454503,89,89
136190,453414.5,139220,456444.5,89,89
135408.5,453547,138438.5,456577,89,89
136259,454177.5,139289,457207.5,89,89
134334.5,454944.5,137364.5,457974.5,89,89
127907.5,456033.5,130937.5,459063.5,89,89
135166.5,454800.5,138196.5,457830.5,89,89
134676,456810.5,137706,459840.5,89,89
135948,454443,138978,457473,89,89
135385.5,455628,138415.5,458658,89,89
135767.5,457137.5,138797.5,460167.5,89,89
136282.5,451443.5,139312.5,454473.5,89,89
129571.5,453134.5,132601.5,456164.5,89,89
127841.5,456100,130871.5,459130,89,89
134457,457700,137487,460730,89,89
130711.5,454030.5,133741.5,457060.5,89,89
134871,452937.5,137901,455967.5,89,89
130722,454017,133752,457047,89,89
129528,453086,132558,456116,89,89
133789.5,455612.5,136819.5,458642.5,89,89
127850,453669.5,130880,456699.5,89,89
134845.5,455443.5,137875.5,458473.5,89,89
135855.5,454863.5,138885.5,457893.5,89,89
134500.5,456933.5,137530.5,459963.5,89,89
135422,453414,138452,456444,89,89
133398.5,458286.5,136428.5,461316.5,89,89
134644,453235.5,137674,456265.5,89,89
136589,453448,139619,456478,89,89
136729,453687,139759,456717,89,89
136297.5,455625,139327.5,458655,89,89
132228,457001,135258,460031,89,89
127777.5,454717.5,130807.5,457747.5,89,89
133638.5,451638,136668.5,454668,89,89
133407.5,455860,136437.5,458890,89,89
135243,451645,138273,454675,89,89
134049.5,454520.5,137079.5,457550.5,89,89
135288.5,454826,138318.5,457856,89,89
134732.5,456866,137762.5,459896,89,89
133650,455593.5,136680,458623.5,89,89
134379.5,454957,137409.5,457987,89,89
134354.5,454975.5,137384.5,458005.5,89,89
133562.5,455713.5,136592.5,458743.5,89,89
135785.5,454575.5,138815.5,457605.5,89,89
135912.5,454867.5,138942.5,457897.5,89,89
135422.5,453413,138452.5,456443,89,89
134722,455058,137752,458088,89,89
135104.5,454500.5,138134.5,457530.5,89,89
134433,453603.5,137463,456633.5,89,89
133489,454177.5,136519,457207.5,89,89
134052,454424.5,137082,457454.5,89,89
134025.5,454517.5,137055.5,457547.5,89,89
133383.5,452604,136413.5,455634,89,89
132915,452922.5,135945,455952.5,89,89
133488,452116,136518,455146,89,89
127844,454627.5,130874,457657.5,89,89
127698.5,454677.5,130728.5,457707.5,89,89
134779,452631.5,137809,455661.5,89,89
135409.5,452349.5,138439.5,455379.5,89,89
135441,452294.5,138471,455324.5,89,89
135522.5,452299.5,138552.5,455329.5,89,89
133053.5,456898.5,136083.5,459928.5,89,89
132685.5,456546,135715.5,459576,89,89
135712,457100.5,138742,460130.5,89,89
134612.5,457010.5,137642.5,460040.5,89,89
134673,456930,137703,459960,89,89
133254.5,454431,136284.5,457461,89,89
133231.5,454432,136261.5,457462,89,89
135937,454452.5,138967,457482.5,89,89
129987,455559,133017,458589,89,89
133604,455676,136634,458706,89,89
130193,455557.5,133223,458587.5,89,89
130124.5,455551,133154.5,458581,89,89
133703,455644.5,136733,458674.5,89,89
133857.5,457488.5,136887.5,460518.5,89,89
131322.5,455173,134352.5,458203,89,89
134510.5,454366,137540.5,457396,89,89
132032,457593,135062,460623,89,89
135320,453037,138350,456067,89,89
135009,454641.5,138039,457671.5,89,89
134290,454202,137320,457232,89,89
133427.5,452524.5,136457.5,455554.5,89,89
136175.5,456127,139205.5,459157,89,89
134544.5,454444,137574.5,457474,89,89
131902,456199,134932,459229,89,89
136847.5,453010,139877.5,456040,89,89
