132535.39112697772,457166.8069426887,135565.39112697772,460196.8069426887,101,101
133598.1809607561,455224.16722179245,136628.1809607561,458254.16722179245,101,101
132164.53454314385,455745.47416046675,135194.53454314385,458775.47416046675,101,101
125914.7061894218,458511.18510609213,128944.7061894218,461541.18510609213,101,101
137660.18232123542,453631.0541239345,140690.18232123542,456661.0541239345,101,101
131395.09276167522,456524.5736033407,134425.09276167522,459554.5736033407,101,101
135211.93760265995,457355.411390448,138241.93760265995,460385.411390448,101,101
128532.11740454976,452567.76303446956,131562.11740454976,455597.76303446956,101,101
134085.6496510388,458388.38647743955,137115.6496510388,461418.38647743955,101,101
135303.47920783542,454070.4727179564,138333.47920783542,457100.4727179564,101,101
132309.94027644632,451643.19841830473,135339.94027644632,454673.19841830473,101,101
136354.98595965694,455130.64548835676,139384.98595965694,458160.64548835676,101,101
136971.46174659175,451992.0854668524,140001.46174659175,455022.0854668524,101,101
130666.36668962432,457263.23923715035,133696.36668962432,460293.23923715035,101,101
136557.6503161299,455583.5584417388,139587.6503161299,458613.5584417388,101,101
128307.96646580374,457690.69415620406,131337.96646580374,460720.69415620406,101,101
135297.76033275705,456580.0031951617,138327.76033275705,459610.0031951617,101,101
134930.1196683857,451258.1125167315,137960.1196683857,454288.1125167315,101,101
131859.9722448333,454764.0611001438,134889.9722448333,457794.0611001438,101,101
128138.91414902362,453333.2356364638,131168.91414902362,456363.2356364638,101,101
133521.79864627868,454848.8396351602,136551.79864627868,457878.8396351602,101,101
130012.67226040666,458069.253093751,133042.67226040666,461099.253093751,101,101
137094.6878177249,451382.2826048404,140124.6878177249,454412.2826048404,101,101
137193.98365083078,451664.61583240237,140223.98365083078,454694.61583240237,101,101
135320.13893214808,450810.4497056908,138350.13893214808,453840.4497056908,101,101
126239.57484012647,456421.2338686214,129269.57484012647,459451.2338686214,101,101
133394.22732627403,457377.48629813583,136424.22732627403,460407.48629813583,101,101
135115.9308658444,452507.91030132415,138145.9308658444,455537.91030132415,101,101
131887.14294590492,452595.2786428706,134917.14294590492,455625.2786428706,101,101
135615.72020372326,454012.31254358764,138645.72020372326,457042.31254358764,101,101
128377.08354182242,457794.97653295536,131407.08354182242,460824.97653295536,101,101
125927.35910897554,456432.935153735,128957.35910897554,459462.935153735,101,101
127371.67103930241,458875.06526366406,130401.67103930241,461905.06526366406,101,101
133601.44774843391,453235.4721257495,136631.44774843391,456265.4721257495,101,101
129164.95878651264,451457.7355427563,132194.95878651264,454487.7355427563,101,101
130003.73525055515,451858.0458092995,133033.73525055515,454888.0458092995,101,101
133275.99979975334,451701.56252838153,136305.99979975334,454731.56252838153,101,101
129773.28720543155,448965.0928734344,132803.28720543155,451995.0928734344,101,101
139358.1547318689,454532.71936776425,142388.1547318689,457562.71936776425,101,101
128828.74120117527,454696.6882841947,131858.74120117526,457726.6882841947,101,101
132602.9453842653,455179.05317539634,135632.9453842653,458209.05317539634,101,101
137490.1957255692,453422.056145196,140520.1957255692,456452.056145196,101,101
135502.633234856,451112.9901958901,138532.633234856,454142.9901958901,101,101
129310.07142482616,453984.88085211586,132340.07142482616,457014.88085211586,101,101
132254.07279079309,456681.0726474116,135284.07279079309,459711.0726474116,101,101
136128.40655951825,456496.48870892735,139158.40655951825,459526.48870892735,101,101
133854.26720142592,454289.418578419,136884.26720142592,457319.418578419,101,101
139214.66070583678,454538.5984269548,142244.66070583678,457568.5984269548,101,101
125393.43207209717,457458.5243390513,128423.43207209717,460488.5243390513,101,101
130248.09328247284,455736.8800988069,133278.09328247284,458766.8800988069,101,101
133315.16671669946,455354.42934377334,136345.16671669946,458384.42934377334,101,101
136110.69253502466,454928.3045030538,139140.69253502466,457958.3045030538,101,101
135117.80008249127,451780.2981325369,138147.80008249127,454810.2981325369,101,101
128426.95286888826,458019.04981725325,131456.95286888827,461049.04981725325,101,101
131191.63647735398,455759.8252589836,134221.63647735398,458789.8252589836,101,101
137610.9139060088,451026.5926222321,140640.9139060088,454056.5926222321,101,101
129029.86393149826,453549.49086095975,132059.86393149826,456579.49086095975,101,101
127361.15698482734,451693.92805580265,130391.15698482734,454723.92805580265,101,101
134611.83482789234,457567.4320149862,137641.83482789234,460597.4320149862,101,101
133207.43003640993,454459.344162019,136237.43003640993,457489.344162019,101,101
130031.59906839777,456169.29117047304,133061.59906839777,459199.29117047304,101,101
131922.8986389234,457692.5092452033,134952.8986389234,460722.5092452033,101,101
132791.1263568891,457719.7308736353,135821.1263568891,460749.7308736353,101,101
127723.9699698097,452840.59148748056,130753.9699698097,455870.59148748056,101,101
134598.72146888406,453369.246568626,137628.72146888406,456399.246568626,101,101
131827.8145873027,453350.25857772515,134857.8145873027,456380.25857772515,101,101
131547.75238590827,451289.0825857478,134577.75238590827,454319.0825857478,101,101
135471.92894161982,456818.3874778371,138501.92894161982,459848.3874778371,101,101
129587.24013320892,454107.77943813184,132617.24013320892,457137.77943813184,101,101
138018.04435039454,454687.29349466244,141048.04435039454,457717.29349466244,101,101
136340.14569719235,452402.6727965321,139370.14569719235,455432.6727965321,101,101
135394.71635853025,451626.56219674385,138424.71635853025,454656.56219674385,101,101
132062.75319570943,455839.88134512235,135092.75319570943,458869.88134512235,101,101
135097.16280454464,455614.6671392166,138127.16280454464,458644.6671392166,101,101
132986.4495963806,457738.45000933355,136016.4495963806,460768.45000933355,101,101
126840.09067649182,455246.88011940225,129870.09067649182,458276.88011940225,101,101
136862.16769887035,453599.1774325818,139892.16769887035,456629.1774325818,101,101
133418.470386895,455760.83267833514,136448.470386895,458790.83267833514,101,101
131403.94834576437,456506.41630790377,134433.94834576437,459536.41630790377,101,101
132143.5922465545,453039.0450995187,135173.5922465545,456069.0450995187,101,101
127465.74559163989,457151.43320135295,130495.74559163989,460181.43320135295,101,101
132387.8691621355,452281.4159264653,135417.8691621355,455311.4159264653,101,101
130553.54130533797,447810.666076215,133583.54130533797,450840.666076215,101,101
136760.61831161322,450523.68220062536,139790.61831161322,453553.68220062536,101,101
129155.56451252197,449920.2488513792,132185.56451252196,452950.2488513792,101,101
133644.04733058714,454515.1069104688,136674.04733058714,457545.1069104688,101,101
127350.07318965302,457349.8607061896,130380.07318965302,460379.8607061896,101,101
128694.35474884785,454891.6834254376,131724.35474884784,457921.6834254376,101,101
135415.2359957405,451731.8390403609,138445.2359957405,454761.8390403609,101,101
139762.98616814107,453341.37074270303,142792.98616814107,456371.37074270303,101,101
131713.22172304094,453374.56905939104,134743.22172304094,456404.56905939104,101,101
129697.39344575783,456562.0635619316,132727.39344575783,459592.0635619316,101,101
134497.3061588242,455701.8773062473,137527.3061588242,458731.8773062473,101,101
133385.97228299975,451338.07782305207,136415.97228299975,454368.07782305207,101,101
130685.23494386155,447650.3500155487,133715.23494386155,450680.3500155487,101,101
125429.24219157714,458263.86910668295,128459.24219157714,461293.86910668295,101,101
134911.5472636958,450962.6833398281,137941.5472636958,453992.6833398281,101,101
135641.0402996323,453566.43286843173,138671.0402996323,456596.43286843173,101,101
137864.71759202555,452976.97721677786,140894.71759202555,456006.97721677786,101,101
136190.99667699492,456452.80667770887,139220.99667699492,459482.80667770887,101,101
129772.13341821995,451617.5310810594,132802.13341821995,454647.5310810594,101,101
136789.65684406576,455174.23115042545,139819.65684406576,458204.23115042545,101,101
137245.75279212042,450819.75372857274,140275.75279212042,453849.75372857274,101,101
135141.36757111744,457412.44113085326,138171.36757111744,460442.44113085326,101,101
132249.77594968618,454736.84521443397,135279.77594968618,457766.84521443397,101,101
135474.8621584947,457053.7713445436,138504.8621584947,460083.7713445436,101,101
133405.16735209138,457701.36540380627,136435.16735209138,460731.36540380627,101,101
125545.60560167587,457401.0140533576,128575.60560167587,460431.0140533576,101,101
135523.72461669066,455833.018914762,138553.72461669066,458863.018914762,101,101
137520.5481832979,451600.12595774914,140550.5481832979,454630.12595774914,101,101
135976.85747093245,455781.02006198274,139006.85747093245,458811.02006198274,101,101
129968.18180106292,448876.3721215943,132998.18180106292,451906.3721215943,101,101
130185.94385100508,453825.7837251532,133215.94385100508,456855.7837251532,101,101
137021.1034956954,452441.521180383,140051.1034956954,455471.521180383,101,101
132692.3970556142,456686.66017858015,135722.3970556142,459716.66017858015,101,101
136570.74373255318,453477.4405283753,139600.74373255318,456507.4405283753,101,101
136464.17287230038,454132.08564250486,139494.17287230038,457162.08564250486,101,101
129701.25076440797,457270.76552713825,132731.25076440797,460300.76552713825,101,101
130132.9442372488,452446.30326184485,133162.9442372488,455476.30326184485,101,101
136589.08502809523,457153.76394965843,139619.08502809523,460183.76394965843,101,101
130132.6467406846,454911.86620950396,133162.6467406846,457941.86620950396,101,101
130416.15992920872,455474.66196813894,133446.15992920872,458504.66196813894,101,101
131071.34084173804,456568.6152457556,134101.34084173804,459598.6152457556,101,101
135625.78459640345,455407.84287110314,138655.78459640345,458437.84287110314,101,101
131032.78578827553,457970.1792236622,134062.78578827553,46101.1792236622,101,101
132057.2083448651,454699.7296478615,135087.2083448651,457729.7296478615,101,101
126364.22201154474,457010.2103552231,129394.22201154474,460040.2103552231,101,101
134543.0748566137,457515.4188675425,137573.0748566137,460545.4188675425,101,101
134446.4641408248,458655.24446845165,137476.4641408248,461685.24446845165,101,101
131171.77382250744,448434.62405644386,134201.77382250744,451464.62405644386,101,101
125747.19767652037,458064.00448684185,128777.19767652037,461094.00448684185,101,101
137688.17672578958,455964.2665714599,140718.17672578958,458994.2665714599,101,101
136900.41096568582,456693.9716830042,139930.41096568582,459723.9716830042,101,101
129075.35001569698,455386.41038627893,132105.35001569698,458416.41038627893,101,101
129630.99318838085,449282.4703552921,132660.99318838085,452312.4703552921,101,101
130733.10526173402,447828.38475795294,133763.10526173402,450858.38475795294,101,101
132144.16123213185,452059.0258000214,135174.16123213185,455089.0258000214,101,101
130973.82727660358,454170.8125846675,134003.82727660358,457200.8125846675,101,101
131003.49275862271,452096.0716876267,134033.4927586227,455126.0716876267,101,101
133096.33615359647,451331.3108778985,136126.33615359647,454361.3108778985,101,101
132878.3518029587,456487.63804449356,135908.3518029587,459517.63804449356,101,101
127304.47575041154,454389.3748307693,130334.47575041154,457419.3748307693,101,101
128489.07333201315,451298.64644783206,131519.07333201315,454328.64644783206,101,101
131288.82546128304,456153.50610234047,134318.82546128304,459183.50610234047,101,101
129833.74530467423,452288.868689367,132863.74530467423,455318.868689367,101,101
126759.71535601116,457541.4481496417,129789.71535601116,460571.4481496417,101,101
132674.53120465676,456340.70399756846,135704.53120465676,459370.70399756846,101,101
134154.14294910786,456612.0770393887,137184.14294910786,459642.0770393887,101,101
131635.83753451367,458145.57399523753,134665.83753451367,461175.57399523753,101,101
130630.38680638303,447909.80534135114,133660.38680638303,450939.80534135114,101,101
132424.4097673536,458549.1003012482,135454.4097673536,461579.1003012482,101,101
134552.38893060482,458753.2011594112,137582.38893060482,461783.2011594112,101,101
128777.76466576301,457396.375179001,131807.764665763,460426.375179001,101,101
130438.43148834744,453449.01096903335,133468.43148834744,456479.01096903335,101,101
134202.4170157439,455459.1635393962,137232.4170157439,458489.1635393962,101,101
136530.37576496758,450402.4322368371,139560.37576496758,453432.4322368371,101,101
135758.98684977507,457116.46924800717,138788.98684977507,460146.46924800717,101,101
129472.4861097508,457376.7450863123,132502.4861097508,460406.7450863123,101,101
137732.5281707474,454158.3190970284,140762.5281707474,457188.3190970284,101,101
134626.4740147786,456910.0331630706,137656.4740147786,459940.0331630706,101,101
137600.192187828,452743.7865354529,140630.192187828,455773.7865354529,101,101
127787.4784478645,456014.8541604867,130817.4784478645,459044.8541604867,101,101
131250.4996488019,455267.0310095172,134280.4996488019,458297.0310095172,101,101
131841.63111051367,455825.1238256542,134871.63111051367,458855.1238256542,101,101
128971.24781538916,453455.3415742458,132001.24781538916,456485.3415742458,101,101
129887.82915300675,456700.0605410639,132917.82915300675,459730.0605410639,101,101
127110.4624860996,456867.22568208206,130140.4624860996,459897.22568208206,101,101
127655.07715647966,454455.9841368487,130685.07715647966,457485.9841368487,101,101
125767.50717393444,457999.38306048245,128797.50717393444,461029.38306048245,101,101
131057.27973291371,453543.25468433386,134087.2797329137,456573.25468433386,101,101
138468.96846038365,454536.33447366295,141498.96846038365,457566.33447366295,101,101
137284.60592100926,451242.4338276734,140314.60592100926,454272.4338276734,101,101
133569.9854277204,452433.079483217,136599.9854277204,455463.079483217,101,101
127972.73587446845,451604.17365540663,131002.73587446845,454634.17365540663,101,101
135832.88641406075,450690.05269448704,138862.88641406075,453720.05269448704,101,101
135894.2948472228,452669.65978827985,138924.2948472228,455699.65978827985,101,101
127337.17683659276,456704.81361405365,130367.17683659276,459734.81361405365,101,101
136663.0167286767,452047.5382601024,139693.0167286767,455077.5382601024,101,101
132954.2715314402,457254.37460085074,135984.2715314402,460284.37460085074,101,101
136096.3199314642,457799.5642546037,139126.3199314642,460829.5642546037,101,101
135541.27534341704,453999.73524996237,138571.27534341704,457029.73524996237,101,101
134257.4114929885,453226.6500897772,137287.4114929885,456256.6500897772,101,101
134883.47515036518,457039.10981491586,137913.47515036518,460069.10981491586,101,101
126800.91962271284,454630.8657468552,129830.91962271284,457660.8657468552,101,101
131222.1437017251,449399.24403144774,134252.1437017251,452429.24403144774,101,101
139477.3794034744,454668.27852769126,142507.3794034744,457698.27852769126,101,101
133469.5978206081,451131.00771040685,136499.5978206081,454161.00771040685,101,101
129952.7352139584,449298.3972205799,132982.7352139584,452328.3972205799,101,101
131438.81898132458,456051.340265904,134468.81898132458,459081.340265904,101,101
135032.343352572,457648.9496156364,138062.343352572,460678.9496156364,101,101
129661.17932095495,450225.322587927,132691.17932095495,453255.322587927,101,101
